"rep_id","size_net","clus_coeff","pathlength","connec","init_mode","assortativity","init","neighbors","path_type","neigh_type","klb","mean_entrop_jef","std_entrop_jef","mean_entrop_lap","std_entrop_lap","mean_sum_meas","std_sum_meas","mean_ratio_first","std_ratio_first","mean_value_lang","sd_value_lang","mean_max_cond","sd_max_cond","mean_of_std","std_of_mean"
976,50,0.0526666666666667,4.78775510204082,0.06,0.582458891870866,-0.0576676085281275,20,2.44,"big","unknown",0.00453562818851372,1.22884772767423,0.0539743857758963,1.23214603338533,0.0536279469132773,7350,4117.85559410205,0.703486921515285,0.0181214028291517,4.5273253629995,0.124474369239281,4,0,0.0117209915207029,0.212293984688164
977,50,0.0626666666666667,4.79591836734694,0.06,0.615430008654288,-0.0403355921264924,20,2.48,"big","unknown",0.00707365232406936,1.32015146245269,0.12006828221055,1.32308661611341,0.119349753665572,7470,3844.74197005814,0.671812581368299,0.0417292695684872,4.47629969292118,0.169982134356303,4,0,0.0159374141273612,0.20114426525649
978,50,0.0106666666666667,4.82204081632653,0.06,0.578359102780177,-0.0620595144870791,20,2.48,"big","unknown",0.00859927581765924,1.32658237350492,0.0959589636296529,1.32953916484979,0.0952944326429548,7470,4295.98768667714,0.669120415466385,0.0332928890405113,4.67017589394225,0.147232292431187,4,0,0.0167530911069055,0.20009949677017
979,50,0.0412380952380952,4.84244897959184,0.06,0.569581300591477,-0.212103350034385,20,2.48,"big","unknown",0.00806627818617387,1.29238127292558,0.139611814326152,1.2954305270772,0.139148540005352,7470,4338.53168051786,0.680115731710528,0.0487069220259147,4.71518631291334,0.270969615462719,4,0,0.0165860278210839,0.20405169401552
980,50,0.064,4.84571428571429,0.06,0.526560552545024,-0.0358065706902916,20,2.44,"big","unknown",0.00413144426173798,1.15650424780711,0.0912808471114154,1.16000366825986,0.0912725444718736,7350,4162.22075731851,0.727389737720586,0.0314165881771743,4.54676407329712,0.103378181070142,4,0,0.0117645106032805,0.22066137160988
981,50,0.0186666666666667,4.86448979591837,0.06,0.570992893199699,-0.0517241379310346,20,2.44,"big","unknown",0.00429229082317046,1.26297375382842,0.0860892921171005,1.2659423409818,0.0858433549950905,7350,3593.87233598342,0.695730600582397,0.0309950879120082,4.54320493701918,0.133083906266233,4,0,0.0120837238164873,0.209396667090919
982,50,0.064,4.88244897959184,0.06,0.555918137114923,-0.0651149903020228,20,2.48,"big","unknown",0.00785771659584964,1.23292058249287,0.0793638593541817,1.23587406439777,0.0789891390322995,7470,3044.9690859997,0.699344624759259,0.0322626636196386,4.41386444331939,0.194276643256358,4,0,0.0144600623094295,0.210864030741165
983,50,0.0433333333333333,4.88734693877551,0.06,0.568478516571483,-0.127856270713413,20,2.44,"big","unknown",0.0060896231302936,1.22402509345886,0.0654887123880466,1.22711085186646,0.0651512278744032,7350,3490.16109797183,0.705345551270761,0.0230515478939904,4.44039698216217,0.176114410612459,4,0,0.0136709205101907,0.212816646318515
984,50,0.0635238095238095,4.89714285714286,0.06,0.589840478455486,-0.00229305205228153,20,2.48,"big","unknown",0.00896770030193832,1.24334615649176,0.0954055763402229,1.24648480911174,0.0949105039957029,7470,4031.30606273309,0.695862767292041,0.0396368276065095,4.61622679211777,0.148445258126994,4,0,0.0170748155955602,0.209500432559524
985,50,0.0726666666666667,4.91102040816327,0.06,0.556361608944586,-0.04981884057971,20,2.44,"big","unknown",0.00558346331828891,1.21004068287228,0.086752248185399,1.21324490440011,0.0869649519548845,7350,3792.79660968644,0.709327611104623,0.0308975255230199,4.45385735272107,0.163440653220931,4,0,0.0138354280821717,0.214277988125067
986,50,0.0406666666666667,4.92734693877551,0.06,0.59606949871492,-0.190287558685446,20,2.44,"big","unknown",0.0028034762862305,1.09836562480842,0.0618888018133011,1.10184536163603,0.0621390476956936,7350,3744.05651448712,0.749146941315805,0.0191076228505006,4.46722389239841,0.132091138155348,4,0,0.00930560882447811,0.228151761883274
987,50,0.0206666666666667,4.96734693877551,0.06,0.601174294491979,-0.00021800741225206,20,2.48,"big","unknown",0.00507862124338685,1.18532629221426,0.122180547840219,1.18848911038359,0.121851919286827,7470,3387.61248777763,0.71788320164791,0.0404134818187134,4.63483123560031,0.132403170243357,4,0,0.0135644802712272,0.217293414928732
988,50,0.00866666666666667,4.97224489795918,0.06,0.579460591653514,-0.117819706498952,20,2.48,"big","unknown",0.00437376297216009,1.19769859486374,0.0803092128953462,1.20090775193421,0.0798619797423021,7470,3546.54186267038,0.715160275372331,0.0272680791438299,4.46462283289935,0.106377444705302,4,0,0.0115741652438101,0.216312855655744
989,50,0.0553333333333333,4.9730612244898,0.06,0.503547414712698,-0.0683808459101919,20,2.44,"big","unknown",0.00587207357620187,1.21529165591954,0.138340178257429,1.21837151324277,0.137996253510852,7350,3490.16109797183,0.709479587521217,0.0447107502533213,4.45038647243108,0.130496578655939,4,0,0.0148278746044693,0.214249492769481
990,50,0.0493333333333333,4.98612244897959,0.06,0.532806685263663,-0.172616712436249,20,2.44,"big","unknown",0.00377843908072088,1.14384592027073,0.0867039654379022,1.14739111049146,0.0861152891671194,7350,4027.65947124711,0.733740280888278,0.0271205954449967,4.57621834900638,0.161183179708726,4,0,0.0109816626032334,0.22275700761651
991,50,0.0166666666666667,5.04244897959184,0.06,0.500083482757521,-0.111275233874938,20,2.44,"big","unknown",0.00513447414298788,1.14163804374646,0.131794678599431,1.14494838575141,0.131393287069205,7350,3272.89424434916,0.734171421625559,0.0448498333058685,4.39731806504808,0.112617912408279,4,0,0.0135962802012057,0.222891856106754
992,50,0.068,5.09632653061225,0.06,0.563134262784227,-0.132955261499685,20,2.48,"big","unknown",0.00393025015834139,1.0933793733785,0.0808914935042254,1.09702215610444,0.081269646097171,7470,3939.12867191179,0.747007837514598,0.023941118545578,4.48888909873454,0.0710604084569652,4,0,0.0113280926407949,0.227498051085578
993,50,0.0253333333333333,5.13224489795918,0.06,0.529973771995264,-0.142964635063958,20,2.48,"big","unknown",0.006517837109509,1.2932702870983,0.103362163360487,1.29621063547315,0.103039382494329,7470,3648.6508549359,0.679768737635472,0.0395941919165242,4.50454730595358,0.1284074640147,4,0,0.0144648148561778,0.204025393261119
994,50,0.042,5.13387755102041,0.06,0.517876001848092,-0.195292939409114,20,2.48,"big","unknown",0.00502294937120799,1.26815921127107,0.0626152835159803,1.27091226638147,0.0624698722171214,7470,3104.70347593283,0.693154219556072,0.0204669380585039,4.50676064983104,0.0720608885580718,4,0,0.0123744944643861,0.208483827467039
995,50,0.056,5.13714285714286,0.06,0.497290511085456,-0.0652806652806652,20,2.44,"big","unknown",0.00616252740487655,1.31850431568876,0.0779361308746736,1.32129535076046,0.0774509006567193,7350,3383.27217531267,0.674863087192834,0.0280248807141982,4.56328599279194,0.0999406938939892,4,0,0.0141631443384377,0.202101244054969
996,50,0.0373333333333333,5.15510204081633,0.06,0.498157338357653,-0.157769869513642,20,2.44,"big","unknown",0.00731452835395005,1.26700548584,0.0857026122462196,1.2700874040444,0.0852284660522067,7350,3744.05651448712,0.689575401509546,0.0299974442468787,4.44981507145327,0.112362247555451,4,0,0.0151854465753045,0.207319671555059
997,50,0.0626666666666667,5.23591836734694,0.06,0.56278711917238,-0.141908212560386,20,2.44,"big","unknown",0.0072011994192108,1.31349135674106,0.105630263108972,1.31643613810693,0.105106714324371,7350,3792.79660968644,0.673359294158932,0.036924664788019,4.67052445087035,0.171898253392035,4,0,0.0158434249428778,0.201675927888333
998,50,0.0353333333333333,5.29142857142857,0.06,0.628542033467865,-0.0563712162407106,20,2.48,"big","unknown",0.00583827940221435,1.23290846531331,0.0675914005761275,1.23587620988557,0.0675454096591265,7470,3494.3686475382,0.703067358565887,0.0255871619990343,4.44924206719626,0.115197017335421,4,0,0.0135472168972454,0.212027774588901
999,50,0.0233333333333333,5.36,0.06,0.598949265256153,-0.0968342644320298,20,2.48,"big","unknown",0.00580437099038957,1.28109565021968,0.120425695373509,1.28387099193483,0.120091419656413,7470,3546.54186267038,0.689229662140133,0.0437414521482969,4.44306588868961,0.137227372048767,4,0,0.0147923592048964,0.207091864196249
1000,50,0.0642857142857143,5.4669387755102,0.06,0.642645516683784,-0.0869565217391304,20,2.44,"big","unknown",0.00867992569001054,1.306587317601,0.0565369388326124,1.30938349117037,0.0564428113197264,7350,3542.39628338946,0.675326160238123,0.0198491901635185,4.49657983234528,0.0577402736651164,4,0,0.0155612859213838,0.202316232964201
1001,50,0.239505437160169,1.78530612244898,0.24,0.624756617901809,-0.00224937918835262,20,11.8,"unknown","small",4.14886830273823e-05,1.10293858804742,0.00720349692876739,1.1035451793768,0.00721405004189082,35430,9050.87660654695,0.74268543207894,0.0024068943722941,4.26509952392517,0.00956957899669802,4,0,0.00115236036152196,0.226282363987556
1002,50,0.240988263542443,1.7869387755102,0.24,0.592063541250103,-0.00961879831292337,20,11.8,"unknown","small",5.43491707794074e-05,1.33029365854386,0.0089634185690405,1.33075694210108,0.00896121986883113,35430,7738.05860797191,0.673916083197718,0.00301601701364417,4.57538358791656,0.00961217146255802,4,0,0.00136027906788694,0.201989194900828
1003,50,0.240583315377433,1.78775510204082,0.25,0.553560182415314,0.023993695692748,20,11.84,"unknown","small",3.75281439782169e-05,1.19641777665126,0.00778330225785892,1.19696767469803,0.00778803315373292,35550,8071.71933736701,0.713503618108321,0.002670029321796,4.43373857983504,0.00859186724029817,4,0,0.00112904385451162,0.216083170446902
1004,50,0.244232698673875,1.78612244897959,0.24,0.577292234679,-0.0015954183401554,20,11.88,"unknown","small",4.66184675464678e-05,1.20084064195452,0.00995678685516603,1.20139443826079,0.00995269259055853,35670,8434.04180832001,0.709217000336652,0.00356373771153114,4.4524938551863,0.00837655735647643,4,0,0.00127994697078052,0.214723180996338
1005,50,0.242637810933477,1.7869387755102,0.25,0.528591133862613,0.00844960414669643,20,11.88,"unknown","small",4.36494632039345e-05,1.27776318994264,0.00795072280714653,1.27826845249289,0.00797603518771999,35670,8520.7070704016,0.685239917846719,0.00280687246651985,4.45434117208103,0.0101254616399465,4,0,0.00123568658493272,0.206297720779661
1006,50,0.24767442310012,1.78775510204082,0.25,0.526283307167766,0.0340858434175975,20,11.88,"unknown","small",4.40335567096941e-05,1.50899988410621,0.00623581659380598,1.50938892472006,0.00624187951465082,35670,7894.09492556794,0.601105294692012,0.00246005765857703,4.56800974685679,0.0113691677353614,4,0,0.00123596261956871,0.177013446620849
1007,50,0.240983421806951,1.78530612244898,0.24,0.574860742806813,0.00398873812019276,20,11.92,"unknown","small",3.98249671848876e-05,1.12762715088375,0.00917909298561381,1.12819852584395,0.0091296442057522,35790,7734.25985535811,0.739076635351851,0.00292838031777027,4.52209890155311,0.00862458854742837,4,0,0.0011624309521597,0.224838644514977
1008,50,0.23940771217087,1.78122448979592,0.24,0.524523772537211,-0.00665958884277585,20,11.92,"unknown","small",5.36249330673093e-05,1.32878375909147,0.00706833704903434,1.32925027986627,0.00704117267684289,35790,8372.84239645763,0.674737459561604,0.00245684507314072,4.31740289980065,0.0118319852958435,4,0,0.0013095008546891,0.202264461454873
1009,50,0.25083690492514,1.78448979591837,0.24,0.579660963952342,0.0169561924014648,20,11.92,"unknown","small",4.05270295822e-05,1.2355836337459,0.00665012072669304,1.23610344957647,0.00665301185463233,35790,8966.05844736876,0.70332062350768,0.00193188661647845,4.56927663342477,0.0125562505746806,4,0,0.00113921402637526,0.212426674382163
1010,50,0.245066877566878,1.78775510204082,0.24,0.530386567415776,0.0163066409905809,20,11.92,"unknown","small",4.36220888797746e-05,1.28222889752448,0.0099644167860408,1.28272213338086,0.00993852408626879,35790,7991.21967141028,0.682557020115421,0.00329020803419524,4.67604648926974,0.0149285977710201,4,0,0.00126977395624534,0.205643487499043
1011,50,0.259956693633164,1.7869387755102,0.24,0.605215431220019,-0.00849638993052317,20,11.92,"unknown","small",3.51631105800215e-05,1.21345241004278,0.00894351040723096,1.21396688808037,0.0089166301538384,35790,7710.47524938824,0.716978094450969,0.00279554431611954,4.46560730754411,0.00906962309312997,4,0,0.00112200079914131,0.216848838885191
1012,50,0.244125652125652,1.7869387755102,0.24,0.541145677899701,0.0348330304186691,20,11.92,"unknown","small",4.19062888599369e-05,1.32282615918508,0.00782672098952061,1.3233101593641,0.00786059176837626,35790,8394.75054630534,0.665053628303735,0.00263149751441397,4.57248620715577,0.0115708424363341,4,0,0.00121646846241772,0.199758726889079
1013,50,0.242708592061533,1.7869387755102,0.25,0.582985188016952,0.00510037318927776,20,11.92,"unknown","small",3.2784431427487e-05,1.19869891048131,0.00715104154272349,1.19924070474396,0.00718283552116166,35790,7566.19765395906,0.712765174931076,0.00228994006426346,4.463314627923,0.0104024258060179,4,0,0.00105947398018009,0.215775696202995
1014,50,0.242864169542188,1.7869387755102,0.25,0.579111010188546,0.0152642063999405,20,11.92,"unknown","small",4.33703617617537e-05,1.29967779721029,0.00830970072412768,1.30015353938864,0.00829573536943523,35790,7517.48981118195,0.683324078601137,0.00294419829558087,4.54850305584144,0.0146394677221652,4,0,0.00123035015010744,0.205333472628124
1015,50,0.242952170636381,1.78612244897959,0.25,0.546274135185444,-0.0011573917703591,20,11.92,"unknown","small",3.00931097865891e-05,1.11426551831738,0.00573099989781119,1.11484285043443,0.00575524404234146,35790,8372.84239645763,0.746929733582769,0.00179428068138176,4.36676685489866,0.00959205360782188,4,0,0.000978560655064952,0.227409734302103
1016,50,0.240154692228996,1.78530612244898,0.26,0.546277925421673,-0.00958878124161416,20,11.92,"unknown","small",4.20650284563234e-05,1.20782369401425,0.00871000518195004,1.2083676283422,0.00874385754627807,35790,9307.79791577021,0.709952626405604,0.00279497595446166,4.27723716653387,0.00809601301604016,4,0,0.00120627204700712,0.214868137777887
1017,50,0.247469471361112,1.78612244897959,0.24,0.581246104241939,-0.00916040624793463,20,11.96,"unknown","small",3.33318235711389e-05,1.05685333882345,0.00809509965191463,1.0574545174079,0.00812730182595746,35910,8016.92088074738,0.763115189445491,0.0023632348339302,4.56942791160724,0.00899157371868811,4,0,0.00105679851505764,0.233135744091297
1018,50,0.240494385731228,1.78775510204082,0.24,0.573189921867432,-0.00194700979482002,20,11.96,"unknown","small",4.79695599731728e-05,1.21158137616325,0.00891555897504783,1.21213194424108,0.00893371026722332,35910,8844.78400423847,0.698459097160936,0.00347131601970336,4.37546063193737,0.00988481950311992,4,0,0.00128230301575915,0.21155017212009
1019,50,0.240244634450517,1.77959183673469,0.24,0.548738367836648,-0.0025275312733883,20,11.96,"unknown","small",6.04673984622875e-05,1.42522927298564,0.0111325575683234,1.42564807841507,0.011135381406931,35910,7347.46936859549,0.636570868647175,0.00391153860578104,4.33757429500078,0.0134879103546074,4,0,0.00149862990456088,0.189151410825468
1020,50,0.240109024961966,1.78530612244898,0.24,0.511039380774527,0.0205510154822248,20,11.96,"unknown","small",5.34370657328559e-05,1.18572645621929,0.0147002865923866,1.1862707144954,0.0146869412642331,35910,8375.4744002099,0.717090442704984,0.00499592185525262,4.37122345647566,0.010375498699119,4,0,0.00142764063517027,0.217401307980737
1021,50,0.247385532596059,1.78775510204082,0.24,0.534550127909019,0.0115524779028721,20,11.96,"unknown","small",3.76495584015571e-05,1.26695470776646,0.00782614449826306,1.26745912037056,0.0078303274917805,35910,9447.25421722619,0.694551876771048,0.00262760815503706,4.71828152510153,0.0138209179997806,4,0,0.00112414184615395,0.209234466771496
1022,50,0.242044977897919,1.78775510204082,0.24,0.56528111696303,0.0845512047451455,20,11.96,"unknown","small",5.26467283704694e-05,1.41371553102797,0.00712721958385529,1.41413967528163,0.00715109808335626,35910,8175.72314719572,0.641354847094727,0.00262094999050439,4.67305401098035,0.0118644010974213,4,0,0.00133705401588793,0.190880956149563
1023,50,0.25364864409756,1.78775510204082,0.24,0.521693633486384,0.00910765452312728,20,11.96,"unknown","small",3.39232141953328e-05,1.38401569543313,0.00579262423868568,1.38445419563345,0.00579783904759193,35910,8441.00777424698,0.65211954536973,0.00215874582983603,4.43562102413496,0.00999384701815514,4,0,0.00107512325225502,0.19456191173567
1024,50,0.246243338360985,1.78775510204082,0.24,0.537897003073547,0.0294509705906857,20,11.96,"unknown","small",4.56878199167061e-05,1.22272130545362,0.00950563842932296,1.2232468358928,0.00953448721398403,35910,8153.22648040739,0.705787546740881,0.00292421290392206,4.38864728168089,0.0122799280318806,4,0,0.00125757996347249,0.213355880712703
1025,50,0.240220145179897,1.78612244897959,0.24,0.579708488423745,-0.00768876967474351,20,11.96,"unknown","small",3.4932834443979e-05,1.22991253187559,0.00684076778692416,1.23044299710353,0.00685247766781833,35910,8549.11381014287,0.698523268713594,0.00207830436753835,4.62911092286617,0.00768463498887296,4,0,0.00107757788490041,0.211172521521088
