"rep_id","network_type","size","clustering","pathlength","value_lang_start","assortativity","exponent","init_lang_exp","node_degree","path_type","exp_type","size_type","neigh_type","clus_type","ass_type","mean_lang","inter_var","mean_intra_var","std_intra_var"
100,"Small-world",150,0.586147335875939,1.682774049217,0.591145220120639,-0.0156661943018146,NA,"With (strong)",48,NA,NA,NA,NA,"High",NA,0.496326449903383,6.95690101725555e-07,0.000788186443303583,2.97214240054474e-08
101,"Small-world",150,0.569555026941104,1.68035794183445,0.546514109399771,-0.0155085265637167,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.493113050368214,6.95776258933637e-07,0.00193296189692158,3.08504451013744e-08
102,"Small-world",150,0.570026399323866,1.68286353467562,0.559020922307998,-0.00129568193658185,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.499840633968132,6.95552733310816e-07,0.000769660512238515,2.77915893158276e-08
103,"Small-world",150,0.582428293253205,1.68107382550336,0.572569339743503,-0.0012772166530866,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.505163432584541,6.95840950389177e-07,0.00211143345228085,3.14395500387467e-08
104,"Small-world",150,0.575042535818907,1.68062639821029,0.556767862697661,0.0177622918781396,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.464291258145731,6.95958850506435e-07,0.00257313283423757,3.26500259682113e-08
105,"Small-world",150,0.574751289585061,1.68116331096197,0.578826436758733,0.00709757999378927,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.487590134856532,6.95918591008556e-07,0.00155998839769497,3.21592567879762e-08
106,"Small-world",150,0.588650507548075,1.68474272930649,0.556764215621389,-0.0150015770528835,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.494675569346735,6.95579838700282e-07,0.00284423954364447,2.82651483486613e-08
107,"Small-world",150,0.573684949269604,1.67982102908277,0.564876281070253,0.0126586774963429,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.503911320596161,6.95894275620425e-07,0.00102099968593331,3.21073609637503e-08
108,"Small-world",150,0.581196281660433,1.682774049217,0.573113199754451,0.0147967462176376,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.47517925834049,6.959747587961e-07,0.00234677407444254,3.2766956945115e-08
109,"Small-world",150,0.58029001414529,1.68402684563758,0.580033656788794,-0.0294932060307838,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.532926988610456,6.95860712254714e-07,0.000805348769652123,3.17358700243093e-08
110,"Small-world",150,0.572091794085416,1.68250559284116,0.592751078107108,0.00560212252635742,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.53564578789088,6.95585313662535e-07,0.00398777172577851,2.83089337423378e-08
111,"Small-world",150,0.579394170517471,1.68187919463087,0.552070177007482,-0.00975824819238013,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.513418977445107,6.95712041511482e-07,0.00252735746567381,2.9821938662259e-08
112,"Small-world",150,0.574945007800156,1.68089485458613,0.578419706475508,-0.00899257254604985,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.470241941985793,6.95899107524302e-07,0.00369245752096621,3.21869571936457e-08
113,"Small-world",150,0.569792504294074,1.68170022371365,0.595004849490807,0.00309998913555194,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.531829359104609,6.95737225300952e-07,0.00300488777403682,3.02362774670532e-08
114,"Small-world",150,0.577504615604228,1.68510067114094,0.545570683140695,-0.011863703986486,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.490376567028911,6.95817233829624e-07,0.00307984325895699,3.09919685168236e-08
115,"Small-world",150,0.581482115349743,1.67973154362416,0.585727686693635,-0.00934978866145695,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.492575113354858,6.95619627133417e-07,0.00200378987719227,2.86591307510111e-08
116,"Small-world",150,0.584554698796934,1.68375838926174,0.560169958690551,0.00568080884437247,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.46613947411504,6.95837304773946e-07,0.00509794036628102,3.1359322259672e-08
117,"Small-world",150,0.578584814156327,1.68259507829978,0.523198440960913,-0.00367093245755672,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.487664154267017,6.95810749429572e-07,0.000900322021375343,3.09896651354603e-08
118,"Small-world",150,0.589587453207841,1.68581655480984,0.572139757347018,-0.00429374723400904,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.474626778374838,6.95515600911667e-07,0.000467432080506936,2.75343957774416e-08
119,"Small-world",150,0.585884948337789,1.68161073825503,0.558114313115251,-0.0270361287321919,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.439123249154052,6.96050771025299e-07,0.00116416920236961,3.36145392207454e-08
120,"Small-world",150,0.588442394104705,1.68366890380313,0.552993940933632,-0.00953262969645683,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.465359335923175,6.95791687946321e-07,0.00287906362126332,3.10318162156092e-08
121,"Small-world",150,0.586179314869059,1.68295302013423,0.546698957951387,-0.0311858894107414,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.535218896416763,6.95748039345387e-07,0.00172700528801789,3.03746541543706e-08
122,"Small-world",150,0.582841667301675,1.68357941834452,0.585924054896504,-0.0257984781904282,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.521249798809958,6.95975036751925e-07,0.00178090132095776,3.2820105563541e-08
123,"Small-world",150,0.583201740865609,1.685548098434,0.538970251556184,-0.00706955859127979,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.499021060527662,6.95851863623322e-07,0.00128023756329504,3.15398559936149e-08
124,"Small-world",150,0.583114689937517,1.68250559284116,0.526037816427849,-0.0243226321195661,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.524906862451093,6.95891919191751e-07,0.00257266502627824,3.176092393541e-08
125,"Small-world",150,0.587814310568148,1.6841163310962,0.539945390571565,-0.00617196761819791,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.496265586338069,6.95958558697468e-07,0.00258105224249117,3.29209830010078e-08
126,"Small-world",150,0.5828692530594,1.68322147651007,0.58451206260316,0.00686100402377967,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.497930398991467,6.95707646098308e-07,0.00190246086799144,2.98119821470823e-08
127,"Small-world",150,0.581959896912715,1.68107382550336,0.555378448775864,-0.0104989464743959,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.523237354152742,6.95821302111163e-07,0.00115644562248356,3.13618800054587e-08
128,"Small-world",150,0.579379803184817,1.68214765100671,0.575493817024526,-0.00921822601512732,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.506103765158969,6.95761031427416e-07,0.00320698882766076,3.05688140688829e-08
129,"Small-world",150,0.581463571559927,1.68259507829978,0.564874152291855,0.0157549842446006,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.494216934302955,6.95818002524984e-07,0.00441507649046713,3.12244007273127e-08
130,"Small-world",150,0.579653830510872,1.68187919463087,0.546429437407643,-0.0184752150477918,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.478417646177603,6.9614441821147e-07,0.0017311745574844,3.4836047385531e-08
131,"Small-world",150,0.569600498612803,1.67973154362416,0.564417730177957,-0.0195035460992915,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.490951246152107,6.9559819193447e-07,0.0036578955683098,2.84214845088184e-08
132,"Small-world",150,0.579366552648044,1.68268456375839,0.547999553214789,0.00791385802563228,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.499451365616147,6.95982540927755e-07,0.00221581853314022,3.31239908607767e-08
133,"Small-world",150,0.581352565405055,1.68161073825503,0.563935577673007,-0.00995330283530711,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.551428833963774,6.95586607534314e-07,0.0024134853932134,2.84476710263544e-08
134,"Small-world",150,0.587128989461332,1.68366890380313,0.594390282432428,0.00802847852943715,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.501332457834358,6.95667905398393e-07,0.00122787396715588,2.92621302053988e-08
135,"Small-world",150,0.583850189489296,1.6848322147651,0.573747386187507,-0.0194583833315165,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.515097211137691,6.95817358806982e-07,0.0013658885324964,3.1141524330563e-08
136,"Small-world",150,0.577741662472689,1.68340044742729,0.536601893410337,-0.0165450209148994,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.509314356189081,6.9599539640362e-07,0.00503317882062911,3.29251533006186e-08
137,"Small-world",150,0.575539019378153,1.68357941834452,0.544585656553797,-0.0236929627780828,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.512131332129137,6.95551887464279e-07,0.00304725344796762,2.78740571032308e-08
138,"Small-world",150,0.579792309154444,1.68053691275168,0.552338240847535,-0.0192347576201528,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.536520180525053,6.95858750541739e-07,0.00206291476350514,3.15947052243951e-08
139,"Small-world",150,0.589365634393581,1.68304250559284,0.538905729940173,0.0043451502744576,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.502132323316239,6.95626885883006e-07,0.00483228403392314,2.87811389422772e-08
140,"Small-world",150,0.575121947208908,1.682774049217,0.587911923170088,-0.00493115767248077,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.509701322120772,6.95967260501589e-07,0.00244316036082184,3.25977945370848e-08
141,"Small-world",150,0.582407587417629,1.68223713646532,0.610134326457304,-0.0074682491539509,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.499664597277646,6.95800569262673e-07,0.00102818339847256,3.08445493495563e-08
142,"Small-world",150,0.574502595776682,1.6820581655481,0.555094837866831,0.00757109305067638,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.502046144438478,6.95892460938179e-07,0.00225225833244731,3.2335449201134e-08
143,"Small-world",150,0.589565431261505,1.68501118568233,0.558244256909654,-0.0108126553639004,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.499215596983484,6.95799507587532e-07,0.00481544885361131,3.09502170638394e-08
144,"Small-world",150,0.588290648262692,1.68304250559284,0.566900287465495,0.00301534425104455,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.483406386772844,6.95634909627505e-07,0.000971375318804097,2.9179424798713e-08
145,"Small-world",150,0.574393480864408,1.68017897091723,0.499643022423874,-0.00936379831750551,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.480587076790657,6.95758664431169e-07,0.000950743052239873,3.00875161514736e-08
146,"Small-world",150,0.586722334568325,1.68313199105145,0.557514538046487,0.000289171012005419,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.450263301392003,6.95693354378436e-07,0.00357136973561967,2.96653376958739e-08
147,"Small-world",150,0.58234968067381,1.6861744966443,0.559455692726866,-0.00475784167782239,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.520802730522616,6.95904820747567e-07,0.00181239251069467,3.21474878936118e-08
148,"Small-world",150,0.573771046159133,1.68026845637584,0.563194151733598,0.0276111657464428,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.51329991398833,6.95761433982447e-07,0.00280724777040281,3.04322310122411e-08
149,"Small-world",150,0.577761571839872,1.68125279642058,0.569494092822721,-0.0217608296033997,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.482579086360065,6.95958697414229e-07,0.00302962780808561,3.28584289627849e-08
150,"Small-world",150,0.577695461848359,1.68250559284116,0.566574003595574,0.0203124559639991,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.522204572013873,6.95701768627014e-07,0.000572972057472041,2.985976799668e-08
151,"Small-world",150,0.575921516173115,1.68062639821029,0.559126037334725,0.00624709686124787,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.495530065878967,6.95922408000517e-07,0.00215417711094672,3.23517821938249e-08
152,"Small-world",150,0.585217846806846,1.68250559284116,0.562213152406768,-0.00629475927920358,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.513954659649569,6.95728583069813e-07,0.00211693580201831,3.02135062615074e-08
153,"Small-world",150,0.583407542392031,1.68053691275168,0.582687093790941,-0.0214129960094101,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.505600325778997,6.95920895437494e-07,0.000581516192703832,3.21649159783384e-08
154,"Small-world",150,0.587845407120764,1.68510067114094,0.542569780250911,0.00508048842743315,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.516154526965334,6.95464492399802e-07,0.00100270305273729,2.67536737443665e-08
155,"Small-world",150,0.569022852441632,1.68232662192394,0.585699238306692,-0.000552331994847226,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.524775702930455,6.95718388447465e-07,0.00428600194340606,3.01033393992375e-08
156,"Small-world",150,0.595064724870464,1.68429530201342,0.61366542772948,-0.02031080735805,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.47378743155641,6.95655766338733e-07,0.00207973932550823,2.90860259839771e-08
157,"Small-world",150,0.586679157089619,1.68348993288591,0.580895525205063,-0.0121049363899312,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.498264318987992,6.95717965759064e-07,0.00274495682256739,3.00610586429073e-08
158,"Small-world",150,0.579973568831413,1.68152125279642,0.590802700388817,0.0105775834356157,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.514481763024406,6.95949875548147e-07,0.000654449797478631,3.26103925710713e-08
159,"Small-world",150,0.58083109562765,1.68232662192394,0.537050820276892,-0.00936763683421528,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.477523289186475,6.96139745727726e-07,0.00332285747289835,3.45078608700984e-08
160,"Small-world",150,0.581151704660456,1.6820581655481,0.535898279298515,0.00203226292319504,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.552660870782985,6.95414110647244e-07,0.00272998173636669,2.60671733201031e-08
161,"Small-world",150,0.587229907810078,1.68196868008949,0.538231450246442,0.00472419269200597,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.476815408743948,6.95852105138975e-07,0.000767874447659751,3.12704829536197e-08
162,"Small-world",150,0.583587432668874,1.68214765100671,0.581336933719521,-0.00268896850685438,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.500081125131807,6.96009651618489e-07,0.00250016507060668,3.3494190425735e-08
163,"Small-world",150,0.577823596799508,1.68313199105145,0.542105253204525,0.000678368105762959,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.46462981528649,6.9604484291674e-07,0.00248855687949132,3.35497194581158e-08
164,"Small-world",150,0.58078711345605,1.68214765100671,0.551471484313824,-0.00462218199810593,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.49222167700871,6.95802670078861e-07,0.000980609820937224,3.09888153439798e-08
165,"Small-world",150,0.592836924782253,1.68340044742729,0.548943833546451,-0.0111143171298519,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.472535146724576,6.95620015623352e-07,0.000785793814991083,2.87051453758978e-08
166,"Small-world",150,0.581623694526757,1.68313199105145,0.568782915502124,-0.0182647963159596,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.484214534873874,6.95910587325783e-07,0.00190138356940684,3.20589605592246e-08
167,"Small-world",150,0.59138486563477,1.68501118568233,0.541614422518437,0.015082907835871,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.496221897447748,6.9574375341459e-07,0.000206164594392032,3.03229393377617e-08
168,"Small-world",150,0.578598844443159,1.68178970917226,0.536799175548877,0.0213270042700413,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.486488248190556,6.95409016527425e-07,0.00267317796775691,2.60897862057635e-08
169,"Small-world",150,0.570557583101866,1.6807158836689,0.570182298955866,-0.00878520195976116,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.513099423760361,6.95892868931155e-07,0.00216569213865699,3.22820023018876e-08
170,"Small-world",150,0.592344638606646,1.68420581655481,0.587355851616043,-0.0239378239211425,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.459251060750328,6.9556993745766e-07,0.00241901445270479,2.80815783885609e-08
171,"Small-world",150,0.581517925783481,1.68322147651007,0.540050783172203,0.00221539095639686,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.50726676557644,6.95592044449973e-07,0.00247639156415095,2.82729773422746e-08
172,"Small-world",150,0.567400635279837,1.68098434004474,0.573790480117196,-0.0101058421994828,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.496906950282421,6.95810172247489e-07,0.00337653320275936,3.11038464849996e-08
173,"Small-world",150,0.588620513589798,1.68438478747204,0.564266321209195,0.00500405615416656,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.499981356118075,6.95822596967133e-07,0.00147944213686784,3.12082140353317e-08
174,"Small-world",150,0.586496407924347,1.68044742729306,0.577754743208858,-0.00938245476397938,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.536521683853326,6.95590710118163e-07,0.00134711006942908,2.83882607011418e-08
175,"Small-world",150,0.585543149476609,1.68152125279642,0.55084918842895,-0.0197518158608277,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.514328753709448,6.95796513173434e-07,0.00305399532606026,3.08567355723518e-08
176,"Small-world",150,0.587998843905701,1.68089485458613,0.52566936910855,0.00489917316263156,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.464604902507347,6.95878500930319e-07,0.000615384924001541,3.19184662167909e-08
177,"Small-world",150,0.58746418102788,1.68214765100671,0.55144422670554,0.00455152970556662,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.530008875208515,6.95902305484555e-07,0.00123478422913634,3.20995372184427e-08
178,"Small-world",150,0.578212337528714,1.68152125279642,0.541961504356902,-0.0145859819359525,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.489290456663244,6.95994960717377e-07,0.00158747499681537,3.30601498295836e-08
179,"Small-world",150,0.594575619058055,1.68662192393736,0.593480535305086,-0.00560049782202844,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.463949774637085,6.95478420526908e-07,0.00280992584833907,2.70681470049196e-08
180,"Small-world",150,0.579030146904309,1.68170022371365,0.560018021023423,-0.0295885165465008,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.546096470237454,6.95824902337784e-07,0.00272109907860949,3.10189079117844e-08
181,"Small-world",150,0.579728856139283,1.68107382550336,0.554749137782023,-0.0257789412081825,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.496505078792865,6.95869074984932e-07,0.00132223957187992,3.19605655968619e-08
182,"Small-world",150,0.591426350705921,1.68429530201342,0.531162967611286,-0.00181704600573615,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.510609768588438,6.95551098765004e-07,0.00212010640039971,2.7965929542306e-08
183,"Small-world",150,0.579983612413069,1.68187919463087,0.539368979509821,-0.014199523094522,NA,"With (weak)",48,NA,NA,NA,NA,"High",NA,0.488617039285363,6.95822302812581e-07,0.0047633013937777,3.11731499172593e-08
